France,White Chocolate Macadamia Nut,3864,6,2.75,4,April,2019,3855.25,3864,6,2.75,12558
Mexico,White Chocolate Macadamia Nut,362,6,2.75,5,May,2019,353.25,362,6,2.75,1176.5
Canada,White Chocolate Macadamia Nut,923,6,2.75,8,August,2019,914.25,923,6,2.75,2999.75
United States,White Chocolate Macadamia Nut,663,6,2.75,10,October,2018,654.25,663,6,2.75,2154.75
Canada,White Chocolate Macadamia Nut,2092,6,2.75,11,November,2018,2083.25,2092,6,2.75,6799
United States,White Chocolate Macadamia Nut,1566,6,2.75,10,October,2019,1557.25,1566,6,2.75,5089.5
Germany,White Chocolate Macadamia Nut,2966,6,2.75,10,October,2018,2957.25,2966,6,2.75,9639.5
Germany,White Chocolate Macadamia Nut,2877,6,2.75,10,October,2019,2868.25,2877,6,2.75,9350.25
Germany,White Chocolate Macadamia Nut,809,6,2.75,10,October,2018,800.25,809,6,2.75,2629.25
Mexico,White Chocolate Macadamia Nut,2145,6,2.75,10,October,2018,2136.25,2145,6,2.75,6971.25
France,White Chocolate Macadamia Nut,1055,6,2.75,12,December,2019,1046.25,1055,6,2.75,3428.75
Mexico,White Chocolate Macadamia Nut,544,6,2.75,12,December,2018,535.25,544,6,2.75,1768
Mexico,White Chocolate Macadamia Nut,1084,6,2.75,12,December,2019,1075.25,1084,6,2.75,3523
Canada,White Chocolate Macadamia Nut,2009,6,2.75,10,October,2019,2000.25,2009,6,2.75,6529.25
Canada,White Chocolate Macadamia Nut,3850.5,6,2.75,4,April,2019,3841.75,3850.5,6,2.75,12514.125
United States,White Chocolate Macadamia Nut,736,6,2.75,9,September,2018,727.25,736,6,2.75,2392
United States,White Chocolate Macadamia Nut,1465,6,2.75,3,March,2019,1456.25,1465,6,2.75,4761.25
Canada,White Chocolate Macadamia Nut,2646,6,2.75,9,September,2018,2637.25,2646,6,2.75,8599.5
France,White Chocolate Macadamia Nut,2177,6,2.75,10,October,2019,2168.25,2177,6,2.75,7075.25
Canada,White Chocolate Macadamia Nut,2431,6,2.75,12,December,2019,2422.25,2431,6,2.75,7900.75
United States,White Chocolate Macadamia Nut,555,6,2.75,1,January,2019,546.25,555,6,2.75,1803.75
Mexico,White Chocolate Macadamia Nut,2861,6,2.75,1,January,2019,2852.25,2861,6,2.75,9298.25
Germany,White Chocolate Macadamia Nut,807,6,2.75,2,February,2019,798.25,807,6,2.75,2622.75
United States,White Chocolate Macadamia Nut,602,6,2.75,6,June,2019,593.25,602,6,2.75,1956.5
United States,White Chocolate Macadamia Nut,2832,6,2.75,8,August,2019,2823.25,2832,6,2.75,9204
France,White Chocolate Macadamia Nut,1579,6,2.75,8,August,2019,1570.25,1579,6,2.75,5131.75
United States,White Chocolate Macadamia Nut,861,6,2.75,10,October,2019,852.25,861,6,2.75,2798.25
France,White Chocolate Macadamia Nut,704,6,2.75,10,October,2018,695.25,704,6,2.75,2288
France,White Chocolate Macadamia Nut,1033,6,2.75,12,December,2018,1024.25,1033,6,2.75,3357.25
Germany,White Chocolate Macadamia Nut,1250,6,2.75,12,December,2019,1241.25,1250,6,2.75,4062.5
Canada,White Chocolate Macadamia Nut,952,6,2.75,2,February,2019,943.25,952,6,2.75,3094
United States,White Chocolate Macadamia Nut,2755,6,2.75,2,February,2019,2746.25,2755,6,2.75,8953.75
Germany,White Chocolate Macadamia Nut,1530,6,2.75,5,May,2019,1521.25,1530,6,2.75,4972.5
France,White Chocolate Macadamia Nut,1496,6,2.75,6,June,2019,1487.25,1496,6,2.75,4862
Mexico,White Chocolate Macadamia Nut,1498,6,2.75,6,June,2019,1489.25,1498,6,2.75,4868.5
France,White Chocolate Macadamia Nut,1221,6,2.75,10,October,2018,1212.25,1221,6,2.75,3968.25
France,White Chocolate Macadamia Nut,2076,6,2.75,10,October,2018,2067.25,2076,6,2.75,6747
Germany,White Chocolate Macadamia Nut,1001,6,2.75,8,August,2019,992.25,1001,6,2.75,3253.25
Mexico,White Chocolate Macadamia Nut,1333,6,2.75,11,November,2019,1324.25,1333,6,2.75,4332.25
Canada,White Chocolate Macadamia Nut,1262,6,2.75,5,May,2019,1253.25,1262,6,2.75,4101.5
Canada,White Chocolate Macadamia Nut,1135,6,2.75,6,June,2019,1126.25,1135,6,2.75,3688.75
United States,White Chocolate Macadamia Nut,547,6,2.75,11,November,2019,538.25,547,6,2.75,1777.75
Canada,White Chocolate Macadamia Nut,1582,6,2.75,12,December,2019,1573.25,1582,6,2.75,5141.5
France,White Chocolate Macadamia Nut,1659,6,2.75,7,July,2019,1650.25,1659,6,2.75,5391.75
Mexico,White Chocolate Macadamia Nut,609,6,2.75,8,August,2019,600.25,609,6,2.75,1979.25
Germany,White Chocolate Macadamia Nut,2087,6,2.75,9,September,2019,2078.25,2087,6,2.75,6782.75
France,White Chocolate Macadamia Nut,1976,6,2.75,10,October,2019,1967.25,1976,6,2.75,6422
United States,White Chocolate Macadamia Nut,1421,6,2.75,12,December,2018,1412.25,1421,6,2.75,4618.25
United States,White Chocolate Macadamia Nut,1372,6,2.75,12,December,2019,1363.25,1372,6,2.75,4459
Germany,White Chocolate Macadamia Nut,588,6,2.75,12,December,2018,579.25,588,6,2.75,1911
Canada,White Chocolate Macadamia Nut,598,6,2.75,3,March,2019,589.25,598,6,2.75,1943.5
United States,White Chocolate Macadamia Nut,2907,6,2.75,6,June,2019,2898.25,2907,6,2.75,9447.75
Germany,White Chocolate Macadamia Nut,2338,6,2.75,6,June,2019,2329.25,2338,6,2.75,7598.5
France,White Chocolate Macadamia Nut,386,6,2.75,11,November,2018,377.25,386,6,2.75,1254.5
Mexico,White Chocolate Macadamia Nut,635,6,2.75,12,December,2019,626.25,635,6,2.75,2063.75
Mexico,White Chocolate Macadamia Nut,245,6,2.75,5,May,2019,236.25,245,6,2.75,796.25
Canada,White Chocolate Macadamia Nut,3793.5,6,2.75,7,July,2019,3784.75,3793.5,6,2.75,12328.875
Germany,White Chocolate Macadamia Nut,1307,6,2.75,7,July,2019,1298.25,1307,6,2.75,4247.75
Canada,White Chocolate Macadamia Nut,567,6,2.75,9,September,2019,558.25,567,6,2.75,1842.75
Mexico,White Chocolate Macadamia Nut,2110,6,2.75,9,September,2019,2101.25,2110,6,2.75,6857.5
Canada,White Chocolate Macadamia Nut,1269,6,2.75,10,October,2019,1260.25,1269,6,2.75,4124.25
France,White Chocolate Macadamia Nut,1967,6,2.75,3,March,2019,1958.25,1967,6,2.75,6392.75
Mexico,White Chocolate Macadamia Nut,2628,6,2.75,4,April,2019,2619.25,2628,6,2.75,8541
Germany,White Chocolate Macadamia Nut,681,6,2.75,1,January,2019,672.25,681,6,2.75,2213.25
Germany,White Chocolate Macadamia Nut,510,6,2.75,4,April,2019,501.25,510,6,2.75,1657.5
United States,White Chocolate Macadamia Nut,790,6,2.75,5,May,2019,781.25,790,6,2.75,2567.5
France,White Chocolate Macadamia Nut,639,6,2.75,7,July,2019,630.25,639,6,2.75,2076.75
United States,White Chocolate Macadamia Nut,1596,6,2.75,9,September,2019,1587.25,1596,6,2.75,5187
United States,White Chocolate Macadamia Nut,2294,6,2.75,10,October,2018,2285.25,2294,6,2.75,7455.5
Germany,White Chocolate Macadamia Nut,241,6,2.75,10,October,2019,232.25,241,6,2.75,783.25
Germany,White Chocolate Macadamia Nut,2665,6,2.75,11,November,2019,2656.25,2665,6,2.75,8661.25
Canada,White Chocolate Macadamia Nut,1916,6,2.75,12,December,2018,1907.25,1916,6,2.75,6227
France,White Chocolate Macadamia Nut,853,6,2.75,12,December,2019,844.25,853,6,2.75,2772.25
Canada,White Chocolate Macadamia Nut,384,6,2.75,1,January,2019,375.25,384,6,2.75,1248
Germany,White Chocolate Macadamia Nut,472,6,2.75,10,October,2019,463.25,472,6,2.75,1534
France,White Chocolate Macadamia Nut,2805,6,2.75,9,September,2018,2796.25,2805,6,2.75,9116.25
Mexico,White Chocolate Macadamia Nut,655,6,2.75,9,September,2018,646.25,655,6,2.75,2128.75
Mexico,White Chocolate Macadamia Nut,344,6,2.75,10,October,2018,335.25,344,6,2.75,1118
Canada,White Chocolate Macadamia Nut,1808,6,2.75,11,November,2019,1799.25,1808,6,2.75,5876
Mexico,White Chocolate Macadamia Nut,1395,6,2.75,7,July,2019,1386.25,1395,6,2.75,4533.75
United States,White Chocolate Macadamia Nut,986,6,2.75,10,October,2019,977.25,986,6,2.75,3204.5
Mexico,White Chocolate Macadamia Nut,905,6,2.75,10,October,2019,896.25,905,6,2.75,2941.25
France,White Chocolate Macadamia Nut,3997.5,6,2.75,1,January,2019,3988.75,3997.5,6,2.75,12991.875
Canada,White Chocolate Macadamia Nut,2632,6,2.75,6,June,2019,2623.25,2632,6,2.75,8554
France,White Chocolate Macadamia Nut,1190,6,2.75,6,June,2019,1181.25,1190,6,2.75,3867.5
Mexico,White Chocolate Macadamia Nut,604,6,2.75,6,June,2019,595.25,604,6,2.75,1963
Germany,White Chocolate Macadamia Nut,660,6,2.75,9,September,2018,651.25,660,6,2.75,2145
Mexico,White Chocolate Macadamia Nut,410,6,2.75,10,October,2019,401.25,410,6,2.75,1332.5
Mexico,White Chocolate Macadamia Nut,2605,6,2.75,11,November,2018,2596.25,2605,6,2.75,8466.25
Germany,White Chocolate Macadamia Nut,1013,6,2.75,12,December,2019,1004.25,1013,6,2.75,3292.25
Mexico,White Chocolate Macadamia Nut,1575,6,2.75,2,February,2019,1566.25,1575,6,2.75,5118.75
United States,White Chocolate Macadamia Nut,606,6,2.75,4,April,2019,597.25,606,6,2.75,1969.5
United States,White Chocolate Macadamia Nut,2460,6,2.75,7,July,2019,2451.25,2460,6,2.75,7995
Canada,White Chocolate Macadamia Nut,269,6,2.75,10,October,2018,260.25,269,6,2.75,874.25
Germany,White Chocolate Macadamia Nut,2536,6,2.75,11,November,2018,2527.25,2536,6,2.75,8242
Mexico,White Chocolate Macadamia Nut,500,6,2.75,3,March,2019,491.25,500,6,2.75,1625
France,White Chocolate Macadamia Nut,2826,6,2.75,5,May,2019,2817.25,2826,6,2.75,9184.5
France,White Chocolate Macadamia Nut,663,6,2.75,9,September,2019,654.25,663,6,2.75,2154.75
United States,White Chocolate Macadamia Nut,2574,6,2.75,11,November,2018,2565.25,2574,6,2.75,8365.5
United States,White Chocolate Macadamia Nut,2438,6,2.75,12,December,2018,2429.25,2438,6,2.75,7923.5
United States,White Chocolate Macadamia Nut,914,6,2.75,12,December,2019,905.25,914,6,2.75,2970.5
